TAG,SP,Species Group,XCO,YCO,D86,D90,D95,D00,D05,D10
900,SHORM2,Sal,102.3117307,2.985124683,10.9,11.5,12.5,13.6,15.0,15.8
901,GALEFU,Pulai,102.311693,2.985122807,1.5,1.5,0.0,1.3,1.5,1.6
902,GALEFU,Pulai,102.3117258,2.985129764,2.5,0.0,0.0,0.0,0.0,0.0
903,SHORP2,Sal,102.3118009,2.985065466,1.0,3.4,4.5,4.8,7.1,11.5
904,DACRR1,Pulai,102.3117349,2.985129524,4.0,4.6,5.1,5.9,6.0,6.0
905,CRY1RU,Pulai,102.3117395,2.985127148,6.2,7.8,8.3,9.0,9.4,10.3
906,ARDICR,Pulai,102.3117453,2.985123035,1.5,1.4,1.7,1.9,1.9,1.8
907,XANTCH,Pulai,102.3117393,2.985130756,1.5,1.7,0.0,1.2,1.2,1.4
908,ALANEB,Pulai,102.3117553,2.985121958,2.5,3.4,4.2,5.0,5.2,5.5
909,SHORAC,Sal,102.3117723,2.984999878,2.0,2.1,0.0,0.0,0.0,0.0
910,MACALO,Alder,102.3117562,2.985121122,2.5,3.0,3.3,0.0,0.0,0.0
911,XANTAM,Pulai,102.3117536,2.985131814,1.5,4.6,5.8,6.5,4.1,7.8
912,GONITO,Pulai,102.3116447,2.985092269,9.5,11.4,13.1,14.0,14.6,14.5
913,ANAXJA,Pulai,102.3117571,2.985109396,1.0,2.2,2.4,2.2,2.4,0.0
915,DACRR1,Pulai,102.3117528,2.985093665,2.0,2.4,0.0,0.0,0.0,0.0
916,PHAEOP,Pulai,102.3117582,2.985094062,2.0,2.3,0.0,0.0,0.0,0.0
917,ANAXJA,Pulai,102.311752,2.985091795,1.5,1.1,0.0,0.0,0.0,0.0
918,LITHCU,Pulai,102.3117406,2.985087327,2.0,1.9,1.5,1.7,2.9,0.0
919,APORN1,Pulai,102.3117365,2.98509518,6.1,0.0,0.0,0.0,0.0,0.0
920,OCHAAM,Pulai,102.3117345,2.985097754,2.0,3.3,3.5,3.5,3.5,0.0
921,MEMEEX,Alder,102.3117685,2.985089377,1.5,3.2,4.0,0.0,0.0,0.0
922,ARDICR,Pulai,102.3117719,2.985091445,1.0,1.5,1.8,1.8,0.0,0.0
923,ARDICR,Pulai,102.3117633,2.985110761,2.0,3.2,3.5,3.6,3.6,3.6
924,ANAXJA,Pulai,102.311764,2.985125326,1.0,2.2,2.5,2.5,2.4,2.5
925,XERONO,Pulai,102.3117745,2.985129727,2.5,3.7,4.4,4.0,4.2,5.8
926,LITHCO,Pulai,102.3117762,2.985131663,2.5,6.0,0.0,0.0,0.0,0.0
927,DURIGR,Pulai,102.3117791,2.985116461,4.5,5.4,0.0,1.8,2.0,2.2
928,MACALO,Alder,102.3117928,2.985113845,1.0,1.8,0.0,0.0,0.0,0.0
929,ARDICR,Pulai,102.3117939,2.985112107,2.5,2.6,2.6,0.0,0.0,0.0
930,ARDICR,Pulai,102.3117974,2.985112372,1.0,1.2,1.3,0.0,0.0,0.0
931,ANAXJA,Pulai,102.311795,2.985109467,1.5,2.5,2.9,0.0,2.7,2.7
932,APORM1,Pulai,102.3117918,2.985103791,3.0,3.5,0.0,0.0,0.0,0.0
933,DIOSA1,Pulai,102.3116571,2.985219012,2.5,2.9,2.9,2.9,2.9,3.1
934,ALANEB,Pulai,102.3117996,2.985095299,8.9,9.7,0.0,0.0,0.0,0.0
935,KNEMFU,Pulai,102.3117839,2.985100489,2.5,3.1,0.0,0.0,0.0,0.0
936,TARES8,Pulai,102.3116691,2.985065959,2.0,2.5,3.3,0.0,0.0,0.0
937,TABECO,Pulai,102.3117743,2.98505807,11.2,11.8,12.7,13.2,0.0,0.0
938,ARDICR,Pulai,102.3117722,2.985062448,1.0,1.0,0.0,0.0,0.0,0.0
939,SHORL2,Sal,102.3117038,2.985234243,1.0,3.1,4.5,4.6,4.6,0.0
940,SHORBR,Sal,102.311788,2.985056356,1.0,3.2,3.9,0.0,0.0,0.0
941,KNEMPA,Pulai,102.3117823,2.98506047,3.0,3.6,3.9,4.0,0.0,0.0
942,APORM1,Pulai,102.31177,2.985080423,1.5,2.7,0.0,1.4,2.0,0.0
943,CANAAP,Pulai,102.3117772,2.985080952,1.0,2.7,4.8,4.6,4.1,4.7
944,MADHMA,Pulai,102.3117857,2.985087927,3.0,4.3,4.9,5.1,5.3,6.4
945,AGLAGL,Pulai,102.3117942,2.98508311,2.5,2.6,3.0,3.0,0.0,0.0
946,ANAXJA,Pulai,102.3118005,2.985069977,3.5,4.6,4.6,0.0,0.0,0.0
947,AGLAOD,Pulai,102.3117804,2.984999571,1.0,1.3,0.0,0.0,0.0,0.0
948,CANALR,Pulai,102.3117793,2.985002211,3.5,3.6,3.6,3.6,0.0,0.0
949,KNEMLA,Pulai,102.3117758,2.985012837,2.5,3.2,3.3,3.3,0.0,0.0
950,ARDICR,Pulai,102.3117721,2.985014376,1.0,1.6,1.8,2.1,2.4,4.0
951,ANAXJA,Pulai,102.311769,2.985032285,1.0,1.4,2.0,2.2,3.1,4.0
952,ARDICR,Pulai,102.3117809,2.985042231,1.0,0.0,0.0,0.0,0.0,0.0
954,MESUFE,Pulai,102.3117893,2.985039218,2.0,0.0,0.0,0.0,0.0,0.0
955,CALODI,Pulai,102.3117879,2.985033673,1.5,2.1,2.4,2.5,3.3,3.5
956,GIROPA,Alder,102.311788,2.985030967,3.5,0.0,2.4,2.8,0.0,0.0
957,EPIPMA,Pulai,102.3117864,2.985029031,3.0,3.6,3.3,3.3,0.0,0.0
958,BARRPE,Pulai,102.3117891,2.985029229,13.6,13.8,14.7,15.5,0.0,0.0
959,TARES8,Pulai,102.3117893,2.985025621,1.0,0.0,0.0,0.0,0.0,0.0
960,SHOROV,Sal,102.3115206,2.985185601,1.0,2.3,2.5,2.8,3.9,0.0
961,AGLAOD,Pulai,102.3117868,2.985010924,1.5,1.4,0.0,0.0,0.0,0.0
962,CHAMMA,Pulai,102.3117851,2.98500989,2.0,2.8,0.0,0.0,0.0,0.0
963,BARRMA,Pulai,102.3118006,2.985019199,1.0,1.6,1.7,1.6,2.5,2.8
964,RINOAN,Pulai,102.3118013,2.985022873,2.5,0.0,2.4,3.2,0.0,0.0
965,ANAXJA,Pulai,102.3118091,2.985014382,1.0,1.4,1.8,1.6,2.9,2.9
966,LITSM2,Pulai,102.3118106,2.98500633,2.5,2.9,3.0,2.8,0.0,0.0
967,EURYLO,Pulai,102.3118107,2.985005428,2.0,2.4,2.6,2.3,3.5,3.8
968,SINDCO,Pulai,102.3118035,2.985003997,3.5,3.6,3.6,3.6,4.4,6.9
969,ARCHBU,Pulai,102.3118028,2.985002126,2.5,3.0,3.3,3.3,0.0,0.0
970,ARDICR,Pulai,102.311799,2.985004568,1.0,1.5,2.5,0.0,1.9,0.0
971,NEPHCO,Pulai,102.3117746,2.984967405,5.0,6.5,7.4,7.6,7.8,0.0
972,ANAXJA,Pulai,102.3117729,2.984966371,1.5,2.1,2.2,2.2,2.3,0.0
973,EUGEIN,Pulai,102.3117806,2.984959684,2.0,2.5,3.2,2.7,3.2,5.1
974,SHORL1,Sal,102.3117765,2.984966635,9.7,13.0,19.1,24.0,31.7,39.5
975,XERONO,Pulai,102.3117817,2.984994225,1.0,1.1,0.0,0.0,0.0,1.2
976,SHORAC,Sal,102.3116591,2.984955492,1.0,1.3,1.3,0.0,0.0,0.0
977,IXONIC,Pulai,102.3117963,2.984992577,11.3,13.9,17.1,19.1,0.0,0.0
978,ARDICR,Pulai,102.3117961,2.984982589,2.5,3.1,3.7,3.4,3.6,3.9
979,ANAXJA,Pulai,102.3117956,2.98497711,1.5,0.0,0.0,0.0,0.0,0.0
980,LEPITE,Pulai,102.3118064,2.984977904,1.0,1.3,1.3,1.4,1.4,1.2
981,DEHACU,Pulai,102.3118071,2.984992469,2.0,2.4,2.6,3.1,3.5,4.5
982,SHORBR,Sal,102.3118066,2.984961601,1.5,2.2,2.2,0.0,0.0,0.0
983,ONC1MO,Pulai,102.3116871,2.984918556,1.5,1.7,2.0,0.0,0.0,0.0
984,HEL2VE,Pulai,102.3117929,2.98496512,2.5,2.9,3.1,3.0,3.2,3.4
985,ALPHMA,Pulai,102.3117901,2.984965823,1.5,0.0,0.0,1.4,1.6,2.1
986,GOM1SE,Pulai,102.3118129,2.984987453,1.0,1.2,0.0,0.0,0.0,1.7
987,ARDICR,Pulai,102.311629,2.985134415,2.5,2.5,2.8,2.9,2.8,2.5
988,BUCHSE,Pulai,102.311631,2.985130939,1.0,1.4,1.7,2.1,2.7,2.7
989,BUCHSE,Pulai,102.3116349,2.985126693,3.5,2.8,5.4,0.0,0.0,0.0
990,ARDICR,Pulai,102.3116261,2.98513602,2.5,2.8,3.0,3.3,3.6,3.4
991,TARES8,Pulai,102.3116227,2.985145744,3.5,4.3,0.0,0.0,0.0,0.0
992,CANALR,Pulai,102.3115201,2.98510576,4.5,4.6,4.7,5.0,4.9,4.9
993,SHORBR,Sal,102.3116339,2.985141126,1.0,1.5,2.1,2.7,3.0,3.2
994,ANAXJA,Pulai,102.311637,2.985147704,3.0,3.7,3.9,3.9,0.0,0.0
995,KIBAMA,Pulai,102.3116367,2.985152215,1.0,1.2,1.9,2.1,2.0,2.9
996,XERONO,Pulai,102.311633,2.985153754,1.0,0.0,0.0,0.0,0.0,0.0
997,APORM1,Pulai,102.3116311,2.985154524,2.5,3.0,3.2,0.0,0.0,0.0
998,XANTCH,Pulai,102.3116209,2.985158307,5.0,5.6,6.3,6.3,6.8,7.4
999,MACALO,Alder,102.3116233,2.985162113,1.5,2.0,2.6,2.6,2.6,2.5
1000,XERONO,Pulai,102.311624,2.985165787,2.5,3.8,4.9,6.0,5.7,6.8
1001,IXONIC,Pulai,102.3116336,2.985169221,1.0,1.6,3.1,0.0,0.0,0.0
1002,MEMEAM,Alder,102.3116364,2.985168517,2.5,3.0,3.3,3.9,4.1,4.1
1003,XERONO,Pulai,102.3116392,2.985166911,1.0,1.2,0.0,0.0,0.0,0.0
1004,ALPHEL,Pulai,102.3116463,2.985169245,2.0,2.6,2.6,2.6,1.8,2.5
1005,ARDICR,Pulai,102.3116439,2.985164536,1.0,1.6,1.7,1.6,1.8,1.5
1006,CRY1IN,Pulai,102.3116487,2.985148564,1.0,1.2,1.2,0.0,0.0,0.0
1007,XANTAF,Pulai,102.3116553,2.985169004,1.5,1.9,2.2,2.2,0.0,0.0
1008,APORAU,Pulai,102.3115519,2.985128051,1.0,1.0,0.0,0.0,0.0,0.0
1009,MACALO,Alder,102.3116521,2.985150633,2.5,3.5,4.4,4.7,0.0,0.0
1010,LITSM2,Pulai,102.3116541,2.985148961,2.5,3.0,0.0,0.0,0.0,0.0
1011,EPIPMA,Pulai,102.3116637,2.985152394,1.5,2.6,3.1,3.3,3.6,3.4
1012,APORN1,Pulai,102.3116516,2.985145154,1.0,1.5,1.7,1.7,0.0,0.0
1013,SHORM1,Sal,102.3116622,2.985136862,1.5,3.4,7.1,9.3,14.3,19.6
1014,KNEMLA,Pulai,102.3116664,2.9851408,1.5,1.7,0.0,1.1,0.0,0.0
1015,ANAXJA,Pulai,102.311665,2.985135256,3.5,4.9,5.7,5.5,0.0,0.0
1016,ANAXJA,Pulai,102.3116574,2.985127445,2.5,3.2,3.6,3.7,3.6,0.0
1017,SINDEC,Pulai,102.3116564,2.985129182,2.0,2.8,3.4,3.9,4.0,4.2
1018,APORN1,Pulai,102.31165,2.985130524,1.0,1.6,2.0,2.1,0.0,0.0
1019,AGLAOD,Pulai,102.3116486,2.985137674,9.6,11.1,12.5,13.2,13.9,14.9
1020,HERISI,Pulai,102.3116436,2.985131865,4.5,5.2,5.6,6.2,6.3,5.8
1021,MEMEAM,Alder,102.3116422,2.985139015,1.5,2.5,2.7,3.4,3.4,3.1
1022,KNEMPA,Pulai,102.3116466,2.985139345,10.4,11.6,13.2,14.3,14.7,14.9
1023,ANAXJA,Pulai,102.3116253,2.985172234,1.5,2.5,2.5,2.4,2.6,0.0
1024,MACALO,Alder,102.3116224,2.985174741,4.0,4.3,4.6,4.4,4.3,0.0
1025,APORM1,Pulai,102.3116316,2.985171795,2.5,2.8,2.8,3.2,3.0,0.0
1026,ARDICR,Pulai,102.311625,2.985188536,3.5,3.7,3.9,4.0,3.6,0.0
1027,BUCHSE,Pulai,102.3116234,2.985185698,1.0,3.3,4.6,4.3,0.0,0.0
1028,SHORM2,Sal,102.3116334,2.985184621,3.0,0.0,0.0,1.9,2.3,2.1
1030,MACALO,Alder,102.3116396,2.985186888,2.5,2.7,3.3,3.6,3.6,3.6
1031,SHORAC,Sal,102.3116241,2.985213859,2.5,4.2,4.6,0.0,5.3,5.5
1033,TABECO,Pulai,102.3116322,2.985213552,1.5,2.9,3.6,4.5,5.2,5.5
1034,ROTHMA,Pulai,102.3115232,2.985174909,1.5,1.3,0.0,0.0,0.0,0.0
1035,SHORM2,Sal,102.3116338,2.985204598,7.2,8.2,9.4,10.0,11.0,11.5
1037,ANAXJA,Pulai,102.3116516,2.985207725,2.5,3.4,3.5,3.6,3.6,0.0
1038,GALEFU,Pulai,102.3116451,2.985209968,1.0,1.3,1.5,1.6,1.6,1.6
1039,XERONO,Pulai,102.3116585,2.985200069,1.0,2.0,2.4,2.8,2.9,2.8
1040,DIOSVE,Pulai,102.3116578,2.985196395,2.0,2.5,2.7,2.5,2.8,2.6
1041,MACALO,Alder,102.3116583,2.985190081,1.0,1.8,2.2,2.1,2.2,2.3
1042,PTYCCO,Pulai,102.3116575,2.985188211,2.5,3.0,3.4,3.7,3.8,3.8
1043,IXONIC,Pulai,102.3116624,2.985183129,7.2,0.0,0.0,0.0,0.0,0.0
1044,ARDIS2,Pulai,102.31166,2.985179323,1.0,1.2,0.0,0.0,0.0,0.0
1045,ARDICR,Pulai,102.311664,2.985173273,1.0,1.2,0.0,0.0,0.0,0.0
1046,APH1SU,Pulai,102.311655,2.985173514,1.0,1.6,1.7,0.0,0.0,0.0
1047,APORM1,Pulai,102.3116553,2.985180796,1.0,1.4,1.7,0.0,0.0,0.0
1048,APORM1,Pulai,102.3116543,2.985182534,1.0,1.6,0.0,0.0,0.0,0.0
1049,VATIPA,Sal,102.3116545,2.98518073,20.7,0.0,0.0,0.0,0.0,0.0
1050,MONOMA,Pulai,102.3116493,2.985176725,5.5,6.7,7.6,7.8,8.3,9.3
1051,NEOBHE,Chen,102.3115394,2.985138016,1.5,2.4,3.4,3.7,4.2,4.3
1052,GARCMA,Pulai,102.31165,2.985180399,3.0,2.6,4.4,5.0,5.2,5.1
1053,DIALPL,Pulai,102.3116415,2.985172522,2.5,3.2,3.5,3.9,4.5,4.3
1054,MEMEMI,Alder,102.3116523,2.985173316,2.0,2.5,3.0,2.8,2.8,2.8
1057,SHORM2,Sal,102.3116448,2.985189991,4.5,5.2,0.0,0.0,0.0,0.0
1058,SHORL1,Sal,102.3116502,2.98520218,1.0,4.0,7.7,11.3,16.4,21.3
1059,SHORM1,Sal,102.3116276,2.98522772,1.5,4.1,5.5,6.2,6.5,6.5
1060,SANTTO,Pulai,102.3115208,2.985194687,1.5,2.9,3.4,4.0,0.0,3.9
1061,SHORBR,Sal,102.3116348,2.985227347,1.5,4.8,5.7,6.2,6.3,0.0
1062,NEOBHE,Chen,102.3116335,2.98525718,3.0,3.5,3.9,3.9,4.0,4.0
1064,ALCHRU,Pulai,102.3116353,2.985257312,1.0,1.5,0.0,0.0,0.0,0.0
1065,SHORBR,Sal,102.3116364,2.985254672,1.0,2.5,0.0,0.0,0.0,0.0
1066,SCA1SP,Pulai,102.311634,2.985250866,3.0,3.4,3.6,3.6,3.7,3.6
1067,SHORM1,Sal,102.3116401,2.985254035,2.5,5.9,8.6,9.0,9.7,9.7
1068,ANAXJA,Pulai,102.3116377,2.985250228,3.0,3.6,3.8,3.9,0.0,0.0
1069,QUERAR,Pulai,102.3116407,2.985245917,1.0,3.2,3.2,3.4,3.5,3.4
1070,SCA2MA,Pulai,102.3116129,2.985267452,7.8,7.6,9.1,9.3,8.9,11.7
1071,RINOAN,Pulai,102.3116148,2.985279376,1.0,1.7,2.0,2.3,2.3,2.5
1072,CALOTE,Pulai,102.3116155,2.985281246,1.0,1.5,2.0,2.4,2.8,3.0
1073,SHORL1,Sal,102.3116267,2.985263933,3.5,8.4,13.8,16.6,21.6,27.0
1074,SHORL1,Sal,102.311611,2.98529361,1.0,2.9,3.9,0.0,0.0,0.0
1075,STERPA,Pulai,102.3116204,2.985301554,23.8,22.6,23.4,24.0,23.8,0.0
1076,SHOROC,Sal,102.3116262,2.985295636,2.5,3.0,3.5,3.6,3.5,3.7
1077,SHORM2,Sal,102.3115186,2.985262537,37.4,40.9,46.6,51.5,51.7,56.5
1078,MESUFE,Pulai,102.3116267,2.985302017,1.5,2.2,2.7,3.1,3.2,3.2
1079,ARDICR,Pulai,102.3116257,2.98529106,4.0,4.5,4.4,0.0,0.0,0.0
1081,DACRNE,Pulai,102.3116317,2.985294229,2.5,3.5,4.2,4.9,5.0,5.0
1082,SHORM1,Sal,102.3116427,2.985304109,3.0,5.2,6.4,6.2,6.5,6.2
1083,APORBR,Pulai,102.3116463,2.985304374,3.0,3.3,3.6,3.7,3.9,3.8
1084,NEPHCO,Pulai,102.3116445,2.985292449,2.5,0.0,0.0,0.0,0.0,0.0
1085,EUGEPR,Pulai,102.3116459,2.985286201,1.0,2.0,2.5,2.6,2.9,0.0
1086,ANAXJA,Pulai,102.3116539,2.985287698,2.0,2.3,2.5,2.5,3.6,3.6
1087,ANAXJA,Pulai,102.3116472,2.985279953,1.5,2.0,2.4,2.4,3.4,0.0
1088,ARDICR,Pulai,102.3116483,2.985277313,3.0,4.0,4.2,4.9,5.2,5.0
1089,SINDEC,Pulai,102.311655,2.985272364,2.5,5.2,6.8,7.2,8.3,8.9
1090,SINDEC,Pulai,102.3116457,2.985276212,1.0,1.3,2.2,1.5,1.5,2.4
1091,ANAXJA,Pulai,102.311647,2.985270866,1.5,2.1,2.4,2.5,2.4,0.0
1092,SHORM2,Sal,102.3116453,2.98526893,3.5,4.1,4.3,4.5,4.6,4.6
1093,MIC2VA,Pulai,102.3116408,2.985269502,1.0,1.4,1.4,1.5,1.6,0.0
1094,ANAXJA,Pulai,102.3116563,2.985267018,2.0,2.2,2.3,2.6,0.0,0.0
1095,PAVEGR,Pulai,102.3116337,2.985267168,1.0,1.2,1.6,1.1,0.0,0.0
1096,SHORAC,Sal,102.3116352,2.985270909,2.5,3.8,5.8,7.6,8.3,9.5
1097,SHORBR,Sal,102.3116298,2.985284109,1.0,2.1,2.6,2.6,0.0,0.0
1098,SINDEC,Pulai,102.3116262,2.985283844,3.0,4.1,4.9,4.9,0.0,0.0
1099,DIPTCR,Sal,102.3116304,2.985263296,1.0,2.1,2.2,0.0,0.0,0.0
1101,SHORBR,Sal,102.3116283,2.985267674,1.5,3.7,4.0,4.1,0.0,0.0
1102,PAVEGR,Pulai,102.3115109,2.985244738,1.0,1.8,1.8,0.0,0.0,0.0
1105,ANAXJA,Pulai,102.3116582,2.98527804,1.5,1.6,1.8,1.8,1.9,1.8
1106,ANAXJA,Pulai,102.3116741,2.985307326,1.5,2.2,2.3,2.5,2.4,2.4
1107,ANAXJA,Pulai,102.3116777,2.985306688,2.5,2.3,2.4,2.6,2.6,2.6
1108,SHOROC,Sal,102.311677,2.985303916,3.0,4.5,4.5,5.0,5.0,5.0
1109,QUERAR,Pulai,102.3116822,2.985294324,1.5,2.3,0.0,1.3,0.0,0.0
1110,MONOMA,Pulai,102.3116853,2.985289111,5.2,6.1,7.8,9.0,10.8,0.0
1111,LEPISE,Pulai,102.3117,2.985298353,13.4,14.6,15.3,15.4,15.2,15.9
1112,RINOAN,Pulai,102.3116968,2.985280884,3.0,3.6,3.8,4.0,4.0,4.9
1113,ARDICR,Pulai,102.3116995,2.98528018,2.0,0.0,0.0,2.2,0.0,0.0
1114,RINOAN,Pulai,102.3117003,2.985269356,1.0,1.3,0.0,0.0,0.0,0.0
1115,PALAHE,Pulai,102.3116858,2.985271004,3.0,3.4,0.0,0.0,0.0,0.0
1116,XANTEU,Pulai,102.3116825,2.985266229,5.0,6.2,6.4,0.0,0.0,0.0
1117,MEL1FU,Pulai,102.3116813,2.985269771,1.0,1.1,0.0,0.0,0.0,0.0
1118,CANALR,Pulai,102.3116796,2.985268737,1.5,2.3,2.4,0.0,1.7,1.7
1119,SHORM1,Sal,102.3116785,2.985271377,1.5,2.6,2.9,0.0,2.3,2.2
1120,MYRICI,Pulai,102.3116809,2.985275183,2.0,2.7,3.6,3.4,0.0,0.0
1121,BUCHSE,Pulai,102.3116857,2.985283698,2.5,3.7,4.7,4.9,4.9,4.9
1122,SHORBR,Sal,102.3116758,2.985271179,1.0,2.0,2.2,0.0,0.0,0.0
1123,LEPISE,Pulai,102.3116731,2.98527098,2.5,2.8,0.0,0.0,0.0,0.0
1124,ANAXJA,Pulai,102.31167,2.985277096,1.5,1.6,1.7,1.7,2.0,7.1
1125,ANAXJA,Pulai,102.3116698,2.985279802,2.5,2.5,2.5,2.6,2.9,2.8
1126,PRUNAR,Pulai,102.3117814,2.98528259,1.0,1.6,2.0,0.0,0.0,0.0
1127,SHORM1,Sal,102.3115538,2.985249716,1.5,3.0,3.5,3.6,3.7,0.0
1128,ANAXJA,Pulai,102.3116661,2.985281342,1.0,1.4,0.0,0.0,0.0,0.0
1129,EUGESA,Pulai,102.3116625,2.985218507,2.5,3.0,3.1,3.4,3.7,3.8
1130,RINOAN,Pulai,102.3116687,2.985220774,2.0,2.4,2.8,3.1,3.2,3.4
1131,SHORM2,Sal,102.3116697,2.985219036,2.0,3.1,3.6,4.0,4.9,5.6
1132,ANAXJA,Pulai,102.3116755,2.985225813,1.5,1.8,1.9,1.9,1.9,2.0
1133,SHORL1,Sal,102.3116718,2.985240047,1.5,6.2,11.0,13.5,15.1,16.7
1134,XERONO,Pulai,102.3116762,2.985241279,1.0,1.8,2.3,2.1,2.1,2.1
1135,MACALO,Alder,102.3116737,2.985238375,5.0,6.5,7.2,7.0,7.2,7.3
1136,ARDICR,Pulai,102.3116788,2.985230587,1.0,1.3,1.4,1.5,1.6,1.6
1137,ROTHMA,Pulai,102.3116808,2.985228014,1.0,1.3,1.3,1.4,1.6,1.4
1138,HEL2VE,Pulai,102.3116785,2.98524689,2.5,3.0,0.0,0.0,0.0,0.0
1139,SHORBR,Sal,102.3116705,2.985245393,1.0,2.3,3.3,3.6,0.0,0.0
1140,GONOGR,Pulai,102.3116667,2.985247834,1.0,1.6,2.4,1.8,2.0,1.6
1142,AGLAAS,Pulai,102.311672,2.985249133,2.5,3.5,3.6,3.9,0.0,0.0
1143,BARRMA,Pulai,102.3116763,2.98525217,8.8,9.3,9.5,9.3,0.0,0.0
1144,DRYPPO,Pulai,102.3115618,2.985214934,37.2,37.3,37.3,0.0,0.0,0.0
1145,NEPHCO,Pulai,102.3116818,2.985250763,2.0,1.6,2.0,2.2,2.0,2.0
1146,SHORM2,Sal,102.3116814,2.985257077,5.0,5.8,6.5,6.5,6.8,6.9
1147,PRUNGR,Pulai,102.3116803,2.985259717,1.0,1.3,0.0,1.5,1.5,0.0
1148,RINOAN,Pulai,102.3116958,2.985257233,1.5,1.7,2.0,1.6,2.3,2.4
1149,ANAXJA,Pulai,102.3116928,2.985247948,1.0,1.0,0.0,0.0,0.0,0.0
1150,ARDICR,Pulai,102.3117023,2.98525499,2.0,2.5,2.8,2.8,2.8,0.0
1151,EUGERU,Pulai,102.31159,2.98521067,9.5,10.4,11.4,11.8,0.0,0.0
1152,ROTHMA,Pulai,102.3117016,2.985238621,1.0,1.0,1.1,0.0,0.0,0.0
1153,ARDICR,Pulai,102.3117037,2.985235145,1.0,1.5,1.7,1.7,1.8,0.0
1154,ANAXJA,Pulai,102.3116969,2.985229204,1.0,1.4,1.6,1.6,1.7,0.0
1155,ANAXJA,Pulai,102.3116952,2.98522817,2.0,2.0,2.1,2.1,2.1,0.0
1156,POPOPI,Pulai,102.3116983,2.985222956,1.0,1.7,2.0,2.0,2.3,2.5
1157,ARDICR,Pulai,102.3116863,2.985226606,3.0,3.7,4.1,4.4,4.8,5.0
1158,CHAMMA,Pulai,102.3116863,2.985239301,1.0,1.4,1.4,0.0,0.0,0.0
1159,HEL2VE,Pulai,102.3116899,2.985238663,2.0,2.2,2.7,2.4,2.6,2.5
1161,ANAXJA,Pulai,102.3116916,2.9852406,4.0,4.3,4.3,0.0,0.0,0.0
1162,POPOPI,Pulai,102.3116887,2.985243107,6.5,6.8,7.1,6.8,7.0,6.8
1163,MEMEDI,Alder,102.3116729,2.985174837,1.0,1.3,0.0,0.0,0.0,0.0
1164,ARDICR,Pulai,102.3116725,2.985180249,1.0,1.9,2.3,2.3,2.1,2.5
1165,MACALO,Alder,102.31167,2.985177344,3.0,2.4,2.8,2.7,0.0,0.0
1167,XERONO,Pulai,102.311665,2.98518423,1.0,0.0,0.0,0.0,0.0,0.0
1168,UROPGL,Pulai,102.3116625,2.985181325,1.5,0.0,0.0,0.0,0.0,0.0
1169,DIOSSI,Pulai,102.3115537,2.985151768,3.0,3.2,3.5,3.8,4.2,4.2
1170,ANAXJA,Pulai,102.3116654,2.985191512,2.0,2.5,2.7,2.7,2.9,0.0
1171,SAR1MO,Pulai,102.3116752,2.985204934,18.0,18.6,19.6,19.6,19.9,19.9
1172,XERONO,Pulai,102.3116809,2.985201723,1.0,1.7,2.2,2.1,2.1,2.1
1173,ALANEB,Pulai,102.3116818,2.985213581,4.0,5.0,5.5,5.7,5.8,5.9
1174,ARDICR,Pulai,102.3116889,2.985215012,2.0,2.1,2.1,2.1,2.3,2.2
1175,GARCMA,Pulai,102.3116986,2.985218446,3.0,3.8,4.5,4.5,4.7,4.7
1176,SCLEWA,Pulai,102.3117014,2.985217742,3.5,4.3,4.8,4.9,4.7,4.7
1177,MEMEDI,Alder,102.3116915,2.98520432,1.5,1.9,2.0,0.0,0.0,0.0
1178,SHORM2,Sal,102.3117052,2.985201704,2.5,0.0,0.0,0.0,0.0,0.0
1180,MONOMA,Pulai,102.3117031,2.985193387,1.5,1.2,1.4,1.5,1.6,0.0
1181,VERNAR,Pulai,102.3117003,2.985195895,3.0,0.0,0.0,0.0,0.0,0.0
1183,OCHAAM,Pulai,102.3116951,2.985180098,1.0,1.9,2.2,2.0,2.1,2.2
1184,ARDICR,Pulai,102.3116862,2.985178535,1.5,2.2,2.6,3.0,3.6,3.6
1185,APORM1,Pulai,102.3116814,2.985182714,2.0,2.8,3.0,3.0,3.2,3.1
1186,ARDIRI,Pulai,102.311669,2.985130108,6.2,6.7,7.1,7.3,7.6,7.6
1187,DIPTCR,Sal,102.3116742,2.985133211,1.0,2.4,3.0,3.7,3.7,3.8
1188,NEPHCO,Pulai,102.3116685,2.985148215,1.5,2.7,3.5,3.6,3.7,0.0
1189,ARDICR,Pulai,102.3116687,2.985158203,1.5,1.5,0.0,0.0,0.0,0.0
1190,GARCEU,Pulai,102.3116687,2.985159105,1.0,2.5,0.0,0.0,0.0,0.0
1191,APORAU,Pulai,102.3116685,2.985160909,2.0,1.3,1.4,0.0,0.0,0.0
1192,GIROPA,Alder,102.3116661,2.985169797,1.5,1.6,3.4,4.3,4.3,4.7
1193,MEMEDI,Alder,102.3116723,2.985171162,1.0,1.0,1.5,1.5,0.0,0.0
1194,APORAU,Pulai,102.3115777,2.985131773,3.0,4.3,4.4,4.4,4.5,0.0
1195,EUGERU,Pulai,102.31169,2.985163398,2.5,2.8,4.0,4.7,4.9,5.1
1196,LITHCU,Pulai,102.3116922,2.985169911,2.5,4.9,7.8,9.0,10.4,11.8
1197,XANTEU,Pulai,102.3117015,2.985166062,1.5,2.1,2.7,2.6,2.7,2.9
